3 machines found
yanzis-MacBook-Pro.local
yanzis-MacBook-Pro.local
yanzis-MacBook-Pro.local
CRF loss
Parsing training data: ../data/train.txt
Parsing test data: ../data/test.txt
Data loading completed
====================  Summary of settings =================
Training data: ../data/train.txt
Test data: ../data/test.txt
loss: CRF, lambda: 1.000000e-04, Processors: 3
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
59 2.19039 0.0642768 56.7173 61 9.729126 37.318208 14.657607 49.607444
60 2.18489 0.168807 58.689 62 9.756098 37.318208 14.726315 49.781913
61 2.17643 0.0724757 60.5495 63 9.713713 37.260035 14.653790 49.549288
62 2.17049 0.0473301 62.2155 64 9.659770 37.056428 14.684327 49.549288
63 2.1658 0.0563567 63.5118 65 9.582707 36.940081 14.676693 49.607444
64 2.15811 0.0621675 64.6215 66 9.478673 36.823735 14.508741 49.142192
65 2.15694 0.184458 65.3241 67 9.482526 36.823735 14.554546 49.171271
66 2.14468 0.0551163 66.1152 68 9.551882 37.027341 14.436217 48.880489
67 2.14063 0.0352702 67.3017 69 9.540323 37.114602 14.451485 48.764176
68 2.13557 0.0439559 68.2817 70 9.486379 36.969168 14.420948 48.880489
69 2.13043 0.0848231 69.4396 71 9.532617 36.969168 14.436217 48.851410
70 2.12488 0.0447805 70.3255 72 9.459407 36.765561 14.394229 49.025880
71 2.12136 0.0374566 71.2287 73 9.459407 36.620128 14.371326 48.880489
72 2.11749 0.0493719 72.2978 74 9.359226 36.649215 14.378960 48.909567
73 2.11428 0.0410389 73.1868 75 9.309136 36.242001 14.359875 48.676941
74 2.11047 0.0375947 74.1997 76 9.232073 36.125654 14.466753 48.618785
75 2.10586 0.0847052 75.2354 77 9.043271 35.369401 14.371326 48.618785
76 2.10234 0.0529195 76.1391 78 9.008592 35.427574 14.447668 48.967723
77 2.10055 0.0261745 77.155 79 8.966208 35.340314 14.436217 48.880489
78 2.09892 0.0246182 78.1567 80 8.973914 35.514834 14.413314 48.764176
79 2.09586 0.0572502 79.3458 81 9.000886 35.514834 14.443851 48.822332
80 2.09259 0.0475911 80.4673 82 8.962355 35.398487 14.482022 49.142192
81 2.08974 0.0282412 81.6626 83 8.939236 35.282141 14.474387 49.054958
82 2.08664 0.0257726 82.8863 84 8.877586 35.165794 14.443851 48.938645
83 2.08498 0.0447507 84.0411 85 8.927677 34.991274 14.340789 48.735097
84 2.08279 0.0263481 85.2225 86 8.869880 35.020361 14.344606 48.793254
85 2.07945 0.0266356 86.3758 87 8.819790 34.933101 14.398046 48.880489
86 2.07713 0.0434763 87.5748 88 8.896852 35.136707 14.390411 48.851410
87 2.07473 0.0289938 88.867 89 8.785112 34.787667 14.291167 48.502472
88 2.07291 0.0258704 90.1076 90 8.808230 34.787667 14.310253 48.735097
89 2.07077 0.0427729 91.4491 91 8.673371 34.438627 14.317887 48.589706
90 2.06925 0.0354443 92.4552 92 8.684930 34.525887 14.378960 48.851410
91 2.06808 0.0251867 93.6668 93 8.746580 34.642234 14.394229 48.967723
92 2.0661 0.0216317 94.7125 94 8.735021 34.525887 14.375143 48.880489
93 2.06551 0.048989 95.7693 95 8.750433 34.351367 14.356058 48.909567
94 2.06441 0.0255591 96.6548 96 8.758140 34.380454 14.386594 48.967723
95 2.06298 0.0182102 97.5916 97 8.781258 34.438627 14.336972 48.706019
96 2.06202 0.0217986 98.5085 98 8.731168 34.351367 14.329338 48.531550
97 2.06037 0.0333357 99.5026 99 8.727315 34.496800 14.325521 48.618785
98 2.05968 0.0588337 100.62 100 8.684930 34.380454 14.268265 48.444315
99 2.05821 0.0167765 101.535 101 8.700343 34.554974 14.264448 48.444315
100 2.05767 0.0159545 102.471 102 8.700343 34.467714 14.287350 48.531550
101 2.05672 0.0207968 103.435 103 8.731168 34.496800 14.298801 48.589706
102 2.05563 0.0403826 104.506 104 8.708049 34.525887 14.272082 48.531550
103 2.05437 0.020726 105.493 105 8.723462 34.700407 14.241545 48.415237
104 2.05365 0.0137297 106.508 106 8.684930 34.700407 14.222460 48.473393
105 2.05287 0.0167389 107.437 107 8.665665 34.729494 14.245362 48.444315
106 2.05227 0.0355235 108.519 108 8.773552 34.758581 14.302619 48.386159
107 2.05146 0.0184062 109.535 109 8.738874 34.671321 14.317887 48.473393
108 2.05053 0.0144713 110.65 110 8.704196 34.642234 14.298801 48.415237
109 2.04992 0.0162523 111.69 111 8.723462 34.671321 14.260631 48.444315
110 2.04935 0.0510129 112.695 112 8.684930 34.525887 14.191923 48.269846
111 2.04791 0.0162399 113.76 113 8.708049 34.758581 14.172838 48.328002
112 2.04741 0.0114905 114.855 114 8.708049 34.700407 14.176655 48.269846
113 2.04685 0.0173572 115.959 115 8.719609 34.787667 14.169021 48.298924
114 2.04652 0.0382127 117.011 116 8.738874 34.729494 14.207191 48.298924
115 2.0459 0.0158452 118.175 117 8.700343 34.613147 14.149935 48.211689
116 2.04535 0.0128147 119.383 118 8.692637 34.584061 14.153752 48.240768
117 2.04487 0.0159697 120.467 119 8.723462 34.554974 14.172838 48.298924
118 2.04418 0.0261968 121.276 120 8.723462 34.409540 14.134667 48.240768
119 2.04353 0.0182751 122.087 121 8.731168 34.496800 14.115581 48.211689
120 2.04318 0.0100237 122.837 122 8.742727 34.584061 14.153752 48.124455
121 2.04268 0.0133781 123.689 123 8.719609 34.525887 14.218643 48.298924
122 2.04226 0.015735 125.326 124 8.715755 34.525887 14.214826 48.415237
123 2.04174 0.0147128 126.596 125 8.673371 34.322280 14.161386 48.444315
124 2.04127 0.0113244 127.741 126 8.715755 34.525887 14.153752 48.357081
125 2.04071 0.0152937 128.719 127 8.711902 34.235020 14.230094 48.444315
126 2.04036 0.0161612 129.724 128 8.681077 34.176847 14.199557 48.386159
127 2.04008 0.0103738 130.688 129 8.688784 34.264107 14.218643 48.502472
128 2.03973 0.00962001 131.64 130 8.638693 34.147760 14.211008 48.502472
129 2.03938 0.018453 132.56 131 8.673371 34.264107 14.211008 48.531550
130 2.03896 0.0111823 133.538 132 8.627134 34.205934 14.252996 48.502472
131 2.03867 0.00948519 134.56 133 8.615574 34.176847 14.283533 48.589706
132 2.03832 0.0109224 135.562 134 8.646399 34.176847 14.275899 48.502472
133 2.03803 0.0110051 136.553 135 8.673371 34.205934 14.298801 48.444315
134 2.03773 0.0105407 137.561 136 8.731168 34.322280 14.272082 48.473393
135 2.03738 0.0114278 138.678 137 8.723462 34.380454 14.249179 48.386159
136 2.03716 0.0173302 139.888 138 8.750433 34.467714 14.279716 48.531550
137 2.03696 0.00842111 140.952 139 8.731168 34.438627 14.256813 48.357081
138 2.03674 0.00814539 142.042 140 8.696490 34.380454 14.279716 48.415237
139 2.03652 0.00961371 143.67 141 8.673371 34.322280 14.279716 48.386159
140 2.03645 0.0273543 146.116 142 8.611721 34.264107 14.241545 48.415237
141 2.03608 0.0078016 148.168 143 8.638693 34.147760 14.268265 48.473393
142 2.03594 0.0058855 150.018 144 8.646399 34.147760 14.268265 48.444315
143 2.03574 0.00802256 151.9 145 8.669518 34.205934 14.283533 48.560628
144 2.03554 0.0190958 153.208 146 8.657959 34.002327 14.237728 48.531550
145 2.03528 0.00927562 154.395 147 8.627134 33.973240 14.211008 48.473393
146 2.03504 0.00624061 155.541 148 8.600162 33.827807 14.184289 48.415237
147 2.03485 0.0102238 156.51 149 8.619427 33.885980 14.176655 48.473393
148 2.03473 0.0159246 157.573 150 8.657959 33.944154 14.191923 48.473393
149 2.03453 0.00677058 158.594 151 8.646399 33.885980 14.153752 48.473393
150 2.03439 0.00670591 159.607 152 8.627134 33.856894 14.149935 48.444315
151 2.03421 0.00842174 160.748 153 8.623281 33.827807 14.165203 48.502472
152 2.0339 0.0123308 161.621 154 8.615574 33.827807 14.199557 48.531550
153 2.03384 0.0239703 162.559 155 8.661812 34.060500 14.146118 48.298924
154 2.03359 0.00612567 163.511 156 8.630987 33.915067 14.180472 48.386159
155 2.03352 0.00461385 164.458 157 8.646399 33.915067 14.191923 48.444315
156 2.03341 0.00723874 165.642 158 8.646399 34.002327 14.176655 48.357081
157 2.03324 0.0098827 166.733 159 8.681077 34.060500 14.157569 48.328002
158 2.03307 0.013329 167.667 160 8.681077 34.089587 14.146118 48.269846
159 2.0329 0.0060281 168.761 161 8.657959 34.031414 14.176655 48.386159
160 2.03274 0.00720571 169.685 162 8.627134 33.915067 14.176655 48.298924
161 2.03262 0.00656423 170.689 163 8.630987 33.915067 14.176655 48.386159
162 2.03251 0.0109114 171.947 164 8.584749 33.769634 14.157569 48.269846
163 2.03239 0.00525655 172.926 165 8.604015 33.885980 14.146118 48.240768
164 2.03224 0.00729896 173.848 166 8.611721 34.031414 14.161386 48.240768
165 2.03211 0.00749804 174.768 167 8.634840 34.060500 14.149935 48.211689
166 2.03201 0.0194392 175.671 168 8.638693 34.031414 14.096496 48.124455
167 2.03181 0.00561918 176.571 169 8.615574 34.031414 14.138484 48.124455
168 2.03173 0.00593309 177.561 170 8.607868 33.915067 14.127033 48.095377
169 2.03161 0.00581882 178.503 171 8.650252 33.973240 14.138484 48.153533
170 2.03154 0.0115338 180.452 173 8.650252 34.060500 14.161386 48.182611
171 2.03144 0.00638232 181.559 174 8.657959 34.060500 14.157569 48.182611
172 2.03132 0.00500293 182.47 175 8.650252 34.002327 14.142301 48.211689
173 2.03121 0.00656881 183.421 176 8.623281 33.944154 14.119398 48.095377
174 2.03112 0.00995988 184.366 177 8.623281 34.031414 14.172838 48.240768
175 2.03103 0.0048607 185.326 178 8.630987 34.060500 14.184289 48.269846
176 2.03093 0.00585728 186.334 179 8.650252 34.089587 14.180472 48.211689
177 2.03084 0.00636378 187.298 180 8.646399 34.002327 14.157569 48.211689
178 2.03075 0.0140166 189.197 182 8.607868 33.973240 14.207191 48.269846
179 2.03062 0.00569287 190.309 183 8.654105 34.031414 14.169021 48.182611
180 2.03055 0.00375912 191.33 184 8.665665 34.002327 14.165203 48.153533
Optimization converged with status CONVERGED_GTTOL.
Total CPU time: 122.13 seconds 
Total wallclock time: 191.33 seconds 
Objective/gradient CPU time: 119.95 seconds 
Objective/gradient wallclock time: 186.941 seconds 
